ts_frame,ts_landmarks,frame_w,frame_h,l0_x_px,l0_y_px,l0_z_rel,l0_vis,l1_x_px,l1_y_px,l1_z_rel,l1_vis,l2_x_px,l2_y_px,l2_z_rel,l2_vis,l3_x_px,l3_y_px,l3_z_rel,l3_vis,l4_x_px,l4_y_px,l4_z_rel,l4_vis,l5_x_px,l5_y_px,l5_z_rel,l5_vis,l6_x_px,l6_y_px,l6_z_rel,l6_vis,l7_x_px,l7_y_px,l7_z_rel,l7_vis,l8_x_px,l8_y_px,l8_z_rel,l8_vis,l9_x_px,l9_y_px,l9_z_rel,l9_vis,l10_x_px,l10_y_px,l10_z_rel,l10_vis,l11_x_px,l11_y_px,l11_z_rel,l11_vis,l12_x_px,l12_y_px,l12_z_rel,l12_vis,l13_x_px,l13_y_px,l13_z_rel,l13_vis,l14_x_px,l14_y_px,l14_z_rel,l14_vis,l15_x_px,l15_y_px,l15_z_rel,l15_vis,l16_x_px,l16_y_px,l16_z_rel,l16_vis,l17_x_px,l17_y_px,l17_z_rel,l17_vis,l18_x_px,l18_y_px,l18_z_rel,l18_vis,l19_x_px,l19_y_px,l19_z_rel,l19_vis,l20_x_px,l20_y_px,l20_z_rel,l20_vis,l21_x_px,l21_y_px,l21_z_rel,l21_vis,l22_x_px,l22_y_px,l22_z_rel,l22_vis,l23_x_px,l23_y_px,l23_z_rel,l23_vis,l24_x_px,l24_y_px,l24_z_rel,l24_vis,l25_x_px,l25_y_px,l25_z_rel,l25_vis,l26_x_px,l26_y_px,l26_z_rel,l26_vis,l27_x_px,l27_y_px,l27_z_rel,l27_vis,l28_x_px,l28_y_px,l28_z_rel,l28_vis,l29_x_px,l29_y_px,l29_z_rel,l29_vis,l30_x_px,l30_y_px,l30_z_rel,l30_vis,l31_x_px,l31_y_px,l31_z_rel,l31_vis,l32_x_px,l32_y_px,l32_z_rel,l32_vis
92.717070300,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.732624400,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.748028600,92.685481700,1280,720,719.334716796875,89.96784031391144,0.06631729751825333,0.9959792494773865,728.7026977539062,91.80004119873047,0.0691981390118599,0.9952347874641418,729.9163055419922,94.56332802772522,0.0690804198384285,0.9959616661071777,731.0787200927734,97.30714201927185,0.0689537301659584,0.9966607093811035,725.5970001220703,85.54548382759094,0.07688669860363007,0.9946048259735107,724.747314453125,83.30296397209167,0.07692121714353561,0.993659257888794,723.8969421386719,81.11131489276886,0.07683039456605911,0.9941262006759644,730.5284118652344,104.5982551574707,0.09127116948366165,0.9965171813964844,721.3570404052734,82.66166925430298,0.12744805216789246,0.9924198389053345,714.1933441162109,98.158518075943,0.07558057457208633,0.9884003400802612,710.6239318847656,89.50573861598969,0.08585286885499954,0.9791407585144043,708.77685546875,135.08148550987244,0.05624216049909592,0.9997050762176514,688.7108612060547,87.89477705955505,0.14455033838748932,0.9954989552497864,671.7733764648438,153.9487874507904,-0.04475879296660423,0.838421642780304,661.3460540771484,93.42079281806946,0.10427646338939667,0.27786895632743835,675.2423858642578,133.8711977005005,-0.1172013059258461,0.7431623935699463,681.4084625244141,92.75486469268799,0.03543977066874504,0.24482358992099762,674.9871063232422,131.26468062400818,-0.1305091232061386,0.6979369521141052,683.2666778564453,93.73816251754761,0.029912099242210388,0.23892153799533844,679.2173004150391,128.3011293411255,-0.11541435867547989,0.6752208471298218,689.1543579101562,90.10034680366516,0.028183072805404663,0.23243048787117004,677.5936889648438,127.31693029403687,-0.11193014681339264,0.6453458666801453,687.9603576660156,90.71091413497925,0.031745459884405136,0.24247562885284424,580.4633331298828,128.20704817771912,-0.037130676209926605,0.9995974898338318,574.4914627075195,95.1267421245575,0.037019241601228714,0.9990200996398926,496.0741424560547,127.04750776290894,-0.0854143276810646,0.7697290182113647,504.49684143066406,87.69964635372162,0.012164479121565819,0.5972058176994324,415.70762634277344,121.21812343597412,-0.06944271177053452,0.7217626571655273,420.33824920654297,110.13429164886475,0.025881076231598854,0.6056342124938965,402.41947174072266,126.31521105766296,-0.06817615777254105,0.7419578433036804,407.15171813964844,122.14733719825745,0.026224935427308083,0.5852313041687012,385.0807189941406,107.18705892562866,-0.10355107486248016,0.7665546536445618,386.5947723388672,87.40997314453125,-0.0011487738229334354,0.6433432102203369
92.763929900,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.779506000,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.794877100,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.810590200,nan,1280,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.826300500,92.779506000,1280,720,719.0500640869141,111.72898292541504,0.10174129158258438,0.995986819267273,723.1108856201172,114.29577112197876,0.10723338276147842,0.9952594637870789,723.1911468505859,116.13997220993042,0.10716034471988678,0.9959971308708191,723.2310485839844,117.99488067626953,0.10710253566503525,0.9967027902603149,722.8013610839844,109.5216965675354,0.10998091846704483,0.9946411848068237,722.6760864257812,107.74351000785828,0.109952412545681,0.9937001466751099,722.5485229492188,105.98360538482666,0.10985026508569717,0.9941616058349609,719.65087890625,120.77429294586182,0.13177865743637085,0.9965004324913025,719.0142822265625,104.17205214500427,0.14245879650115967,0.9919543862342834,713.08837890625,114.91716384887695,0.1107347160577774,0.9878419637680054,712.6466369628906,108.57003808021545,0.11368408054113388,0.9776291847229004,697.6730346679688,139.40706253051758,0.09874711185693741,0.9996930956840515,689.9240112304688,90.74198484420776,0.14551231265068054,0.9945953488349915,674.515380859375,159.01300191879272,0.04241136834025383,0.8375957608222961,664.0708923339844,87.40431368350983,0.11774923652410507,0.25736671686172485,671.7822265625,148.81560802459717,-0.003129567252472043,0.7436249852180481,682.3641204833984,82.3695981502533,0.06538562476634979,0.23146837949752808,666.5068817138672,149.26953434944153,-0.010809969156980515,0.7003992795944214,683.3499908447266,81.75303876399994,0.06123729795217514,0.23020122945308685,669.5758056640625,144.1652262210846,-0.006776891648769379,0.6779627203941345,687.9290771484375,80.87805926799774,0.061042420566082,0.22457966208457947,670.7159423828125,142.59185314178467,-0.0013084316160529852,0.6472640633583069,687.5172424316406,82.38081514835358,0.06319764256477356,0.2348560243844986,604.7785568237305,140.40324568748474,-0.015064356848597527,0.9995070099830627,601.3703155517578,105.07455110549927,0.01503845490515232,0.9988315105438232,519.8931121826172,135.3942096233368,-0.0658557191491127,0.7633517384529114,523.677978515625,108.87473702430725,-0.05397989600896835,0.5840040445327759,429.62711334228516,114.52886581420898,-0.11020122468471527,0.7086198925971985,435.3449249267578,109.23619151115417,-0.0874987542629242,0.5915676951408386,414.79736328125,111.4589273929596,-0.11551867425441742,0.7235997319221497,420.3628921508789,114.40788745880127,-0.09195559471845627,0.5640268921852112,401.11595153808594,111.25432848930359,-0.157547727227211,0.7544339299201965,408.8567352294922,94.50409412384033,-0.13193464279174805,0.626636266708374
92.841760700,92.779506000,1280,720,719.0500640869141,111.72898292541504,0.10174129158258438,0.995986819267273,723.1108856201172,114.29577112197876,0.10723338276147842,0.9952594637870789,723.1911468505859,116.13997220993042,0.10716034471988678,0.9959971308708191,723.2310485839844,117.99488067626953,0.10710253566503525,0.9967027902603149,722.8013610839844,109.5216965675354,0.10998091846704483,0.9946411848068237,722.6760864257812,107.74351000785828,0.109952412545681,0.9937001466751099,722.5485229492188,105.98360538482666,0.10985026508569717,0.9941616058349609,719.65087890625,120.77429294586182,0.13177865743637085,0.9965004324913025,719.0142822265625,104.17205214500427,0.14245879650115967,0.9919543862342834,713.08837890625,114.91716384887695,0.1107347160577774,0.9878419637680054,712.6466369628906,108.57003808021545,0.11368408054113388,0.9776291847229004,697.6730346679688,139.40706253051758,0.09874711185693741,0.9996930956840515,689.9240112304688,90.74198484420776,0.14551231265068054,0.9945953488349915,674.515380859375,159.01300191879272,0.04241136834025383,0.8375957608222961,664.0708923339844,87.40431368350983,0.11774923652410507,0.25736671686172485,671.7822265625,148.81560802459717,-0.003129567252472043,0.7436249852180481,682.3641204833984,82.3695981502533,0.06538562476634979,0.23146837949752808,666.5068817138672,149.26953434944153,-0.010809969156980515,0.7003992795944214,683.3499908447266,81.75303876399994,0.06123729795217514,0.23020122945308685,669.5758056640625,144.1652262210846,-0.006776891648769379,0.6779627203941345,687.9290771484375,80.87805926799774,0.061042420566082,0.22457966208457947,670.7159423828125,142.59185314178467,-0.0013084316160529852,0.6472640633583069,687.5172424316406,82.38081514835358,0.06319764256477356,0.2348560243844986,604.7785568237305,140.40324568748474,-0.015064356848597527,0.9995070099830627,601.3703155517578,105.07455110549927,0.01503845490515232,0.9988315105438232,519.8931121826172,135.3942096233368,-0.0658557191491127,0.7633517384529114,523.677978515625,108.87473702430725,-0.05397989600896835,0.5840040445327759,429.62711334228516,114.52886581420898,-0.11020122468471527,0.7086198925971985,435.3449249267578,109.23619151115417,-0.0874987542629242,0.5915676951408386,414.79736328125,111.4589273929596,-0.11551867425441742,0.7235997319221497,420.3628921508789,114.40788745880127,-0.09195559471845627,0.5640268921852112,401.11595153808594,111.25432848930359,-0.157547727227211,0.7544339299201965,408.8567352294922,94.50409412384033,-0.13193464279174805,0.626636266708374
92.857604200,92.826300500,1280,720,723.9215850830078,88.71125757694244,0.08855606615543365,0.9954174160957336,729.8443603515625,90.3818929195404,0.0918227881193161,0.9941706657409668,730.4688262939453,92.45932817459106,0.09174246340990067,0.9952495098114014,731.0508728027344,94.54500317573547,0.09169629961252213,0.9959681034088135,728.4525299072266,85.67391872406006,0.09723415970802307,0.9933093786239624,728.1198883056641,84.09351289272308,0.09722354263067245,0.9922845363616943,727.783203125,82.55145192146301,0.09711414575576782,0.992571234703064,730.4812622070312,100.81310033798218,0.11533508449792862,0.9958390593528748,726.3077545166016,84.26677823066711,0.1395001858472824,0.9898901581764221,719.4381713867188,95.0279188156128,0.09814946353435516,0.986637532711029,717.6250457763672,88.8186103105545,0.1050695925951004,0.9753507375717163,708.6614227294922,128.26446890830994,0.09749405831098557,0.9997085928916931,699.957275390625,84.35485124588013,0.13962438702583313,0.9947814345359802,674.5835113525391,153.90894055366516,0.01947101578116417,0.8357303738594055,666.0125732421875,88.84068489074707,0.10660837590694427,0.24318701028823853,670.8480834960938,148.3136487007141,-0.07010063529014587,0.7500806450843811,679.9137878417969,88.95890057086945,0.0435803048312664,0.22007714211940765,664.9367523193359,149.0323519706726,-0.08717754483222961,0.7107686996459961,678.7028503417969,90.25150537490845,0.035279955714941025,0.22359918057918549,669.3730163574219,144.14846777915955,-0.08224369585514069,0.6902410984039307,683.8771820068359,87.41201162338257,0.03112100437283516,0.21925567090511322,670.5857849121094,142.5867462158203,-0.06953136622905731,0.6579926013946533,684.3305206298828,87.98019468784332,0.039509087800979614,0.22968634963035583,607.3038864135742,131.99179530143738,-0.008434420451521873,0.9994364380836487,603.3876800537109,101.26493453979492,0.008414329029619694,0.9987305402755737,526.4608764648438,133.70560884475708,-0.05975193530321121,0.7737243175506592,524.7111892700195,116.78595542907715,-0.06627178192138672,0.6114790439605713,432.63492584228516,111.89775824546814,-0.10454745590686798,0.7230768799781799,435.4307174682617,112.71552085876465,-0.09772302955389023,0.618438720703125,417.8058624267578,107.6970112323761,-0.1109398603439331,0.7256456017494202,420.54412841796875,115.19000887870789,-0.10290080308914185,0.5874951481819153,402.47684478759766,111.08195900917053,-0.15792615711688995,0.7619771957397461,407.4044418334961,104.98213291168213,-0.15054252743721008,0.647061824798584
