ts_frame,ts_landmarks,frame_w,frame_h,l0_x_px,l0_y_px,l0_z_rel,l0_vis,l1_x_px,l1_y_px,l1_z_rel,l1_vis,l2_x_px,l2_y_px,l2_z_rel,l2_vis,l3_x_px,l3_y_px,l3_z_rel,l3_vis,l4_x_px,l4_y_px,l4_z_rel,l4_vis,l5_x_px,l5_y_px,l5_z_rel,l5_vis,l6_x_px,l6_y_px,l6_z_rel,l6_vis,l7_x_px,l7_y_px,l7_z_rel,l7_vis,l8_x_px,l8_y_px,l8_z_rel,l8_vis,l9_x_px,l9_y_px,l9_z_rel,l9_vis,l10_x_px,l10_y_px,l10_z_rel,l10_vis,l11_x_px,l11_y_px,l11_z_rel,l11_vis,l12_x_px,l12_y_px,l12_z_rel,l12_vis,l13_x_px,l13_y_px,l13_z_rel,l13_vis,l14_x_px,l14_y_px,l14_z_rel,l14_vis,l15_x_px,l15_y_px,l15_z_rel,l15_vis,l16_x_px,l16_y_px,l16_z_rel,l16_vis,l17_x_px,l17_y_px,l17_z_rel,l17_vis,l18_x_px,l18_y_px,l18_z_rel,l18_vis,l19_x_px,l19_y_px,l19_z_rel,l19_vis,l20_x_px,l20_y_px,l20_z_rel,l20_vis,l21_x_px,l21_y_px,l21_z_rel,l21_vis,l22_x_px,l22_y_px,l22_z_rel,l22_vis,l23_x_px,l23_y_px,l23_z_rel,l23_vis,l24_x_px,l24_y_px,l24_z_rel,l24_vis,l25_x_px,l25_y_px,l25_z_rel,l25_vis,l26_x_px,l26_y_px,l26_z_rel,l26_vis,l27_x_px,l27_y_px,l27_z_rel,l27_vis,l28_x_px,l28_y_px,l28_z_rel,l28_vis,l29_x_px,l29_y_px,l29_z_rel,l29_vis,l30_x_px,l30_y_px,l30_z_rel,l30_vis,l31_x_px,l31_y_px,l31_z_rel,l31_vis,l32_x_px,l32_y_px,l32_z_rel,l32_vis
438.692581700,438.643804500,1280,720,855.0778961181641,322.16641187667847,-0.3464962840080261,0.9998576045036316,861.7674255371094,316.92917346954346,-0.35143065452575684,0.999684751033783,864.6747589111328,317.7376985549927,-0.3513919413089752,0.9996433854103088,868.0885314941406,318.51242780685425,-0.3514941930770874,0.9996596574783325,856.6514587402344,313.5929775238037,-0.3392641246318817,0.9995800852775574,855.7719421386719,312.09810733795166,-0.33932337164878845,0.9994849562644958,854.9104309082031,310.54924964904785,-0.3393600881099701,0.9995161294937134,880.4065704345703,317.99463272094727,-0.3218114972114563,0.9996849298477173,859.1836547851562,308.1154131889343,-0.26674655079841614,0.9993994832038879,860.1542663574219,327.74712324142456,-0.33050525188446045,0.9998935461044312,854.1232299804688,324.6512746810913,-0.3145880401134491,0.9997590780258179,905.8107757568359,349.6219754219055,-0.29801884293556213,0.9999818205833435,846.9626617431641,313.410222530365,-0.1775677651166916,0.9999427199363708,885.418701171875,414.31644916534424,-0.3318604826927185,0.9955395460128784,824.9074554443359,362.575478553772,-0.16816875338554382,0.918335497379303,820.2161407470703,433.2110023498535,-0.3781774044036865,0.9915228486061096,802.1363830566406,403.23261737823486,-0.23844535648822784,0.9283943176269531,806.4042663574219,438.10184955596924,-0.41317829489707947,0.986539363861084,795.1011657714844,416.37797355651855,-0.25724077224731445,0.9170721769332886,804.0792083740234,429.1692352294922,-0.41671380400657654,0.9868186712265015,797.2080993652344,415.7559585571289,-0.2749413847923279,0.9182981848716736,808.3960723876953,425.77802181243896,-0.3804641366004944,0.974302351474762,800.6906890869141,412.31470584869385,-0.24698719382286072,0.9002680778503418,898.1977844238281,413.53809356689453,-0.03419972211122513,0.9999273419380188,862.4532318115234,392.4696636199951,0.0342489555478096,0.9998692274093628,862.5373077392578,450.57425022125244,-0.24334263801574707,0.9755295515060425,793.2164001464844,389.8413133621216,-0.11280153691768646,0.9258162975311279,851.4263916015625,495.1276731491089,-0.054322194308042526,0.9458863139152527,801.0633087158203,456.9713830947876,0.03415609523653984,0.9155204892158508,853.3124542236328,499.0807342529297,-0.03677099198102951,0.9035149812698364,809.7929382324219,469.68170642852783,0.04728316888213158,0.9064657688140869,831.4324188232422,523.1167602539062,-0.08048466593027115,0.9177167415618896,768.2434844970703,479.6953582763672,0.008846594020724297,0.8684983253479004
438.718876300,438.692581700,1280,720,854.7640228271484,322.1687936782837,-0.34768393635749817,0.9998639822006226,861.4407348632812,316.9254398345947,-0.3526695668697357,0.9996868968009949,864.3199920654297,317.7270555496216,-0.3526318669319153,0.9996431469917297,867.6925659179688,318.4974932670593,-0.3527364730834961,0.9996578097343445,856.3629150390625,313.5953378677368,-0.34033823013305664,0.9995909333229065,855.5107879638672,312.10503816604614,-0.3403973877429962,0.9995030760765076,854.6891021728516,310.5672097206116,-0.34043413400650024,0.999534010887146,880.2323913574219,317.9993963241577,-0.32278239727020264,0.9996846318244934,859.1946411132812,308.227014541626,-0.26729312539100647,0.9994271397590637,859.9861145019531,327.7502131462097,-0.33167678117752075,0.999899685382843,853.9714050292969,324.6572184562683,-0.31555575132369995,0.9997786283493042,905.8164978027344,349.63658809661865,-0.29842326045036316,0.9999819397926331,847.0340728759766,313.4021329879761,-0.17761877179145813,0.9999474883079529,885.3024291992188,414.45000171661377,-0.332333505153656,0.9957478642463684,824.9231719970703,362.54024505615234,-0.16691884398460388,0.9197710752487183,820.1887512207031,433.2890224456787,-0.37873634696006775,0.9919095039367676,802.2451782226562,403.15412521362305,-0.236238032579422,0.9302340745925903,806.4127349853516,438.13459396362305,-0.4138105809688568,0.9870983958244324,795.1671600341797,416.26338958740234,-0.25490590929985046,0.9188835024833679,804.0830230712891,429.20738697052,-0.41732296347618103,0.987372100353241,797.2994232177734,415.696177482605,-0.2726377844810486,0.9200846552848816,808.4071350097656,425.8110237121582,-0.3809968829154968,0.9749714732170105,800.7843017578125,412.26526737213135,-0.24479885399341583,0.9020242691040039,898.2096099853516,413.55607509613037,-0.03425459563732147,0.9999272227287292,862.4584197998047,392.4821949005127,0.034307364374399185,0.9998709559440613,862.5047302246094,450.93546867370605,-0.24197247624397278,0.9764779210090637,793.231201171875,390.0044345855713,-0.11315877735614777,0.9270800948143005,851.3463592529297,495.2696371078491,-0.05128691345453262,0.9473477602005005,801.0985565185547,457.0172166824341,0.03634864091873169,0.9172545671463013,853.2981109619141,499.16690826416016,-0.033786945044994354,0.9048486948013306,809.7959899902344,469.68857288360596,0.04984787851572037,0.9081577658653259,831.4479827880859,523.8666200637817,-0.07786522805690765,0.9189921021461487,768.2438659667969,479.71024990081787,0.011182039976119995,0.8699589967727661
438.743656100,438.692581700,1280,720,854.7640228271484,322.1687936782837,-0.34768393635749817,0.9998639822006226,861.4407348632812,316.9254398345947,-0.3526695668697357,0.9996868968009949,864.3199920654297,317.7270555496216,-0.3526318669319153,0.9996431469917297,867.6925659179688,318.4974932670593,-0.3527364730834961,0.9996578097343445,856.3629150390625,313.5953378677368,-0.34033823013305664,0.9995909333229065,855.5107879638672,312.10503816604614,-0.3403973877429962,0.9995030760765076,854.6891021728516,310.5672097206116,-0.34043413400650024,0.999534010887146,880.2323913574219,317.9993963241577,-0.32278239727020264,0.9996846318244934,859.1946411132812,308.227014541626,-0.26729312539100647,0.9994271397590637,859.9861145019531,327.7502131462097,-0.33167678117752075,0.999899685382843,853.9714050292969,324.6572184562683,-0.31555575132369995,0.9997786283493042,905.8164978027344,349.63658809661865,-0.29842326045036316,0.9999819397926331,847.0340728759766,313.4021329879761,-0.17761877179145813,0.9999474883079529,885.3024291992188,414.45000171661377,-0.332333505153656,0.9957478642463684,824.9231719970703,362.54024505615234,-0.16691884398460388,0.9197710752487183,820.1887512207031,433.2890224456787,-0.37873634696006775,0.9919095039367676,802.2451782226562,403.15412521362305,-0.236238032579422,0.9302340745925903,806.4127349853516,438.13459396362305,-0.4138105809688568,0.9870983958244324,795.1671600341797,416.26338958740234,-0.25490590929985046,0.9188835024833679,804.0830230712891,429.20738697052,-0.41732296347618103,0.987372100353241,797.2994232177734,415.696177482605,-0.2726377844810486,0.9200846552848816,808.4071350097656,425.8110237121582,-0.3809968829154968,0.9749714732170105,800.7843017578125,412.26526737213135,-0.24479885399341583,0.9020242691040039,898.2096099853516,413.55607509613037,-0.03425459563732147,0.9999272227287292,862.4584197998047,392.4821949005127,0.034307364374399185,0.9998709559440613,862.5047302246094,450.93546867370605,-0.24197247624397278,0.9764779210090637,793.231201171875,390.0044345855713,-0.11315877735614777,0.9270800948143005,851.3463592529297,495.2696371078491,-0.05128691345453262,0.9473477602005005,801.0985565185547,457.0172166824341,0.03634864091873169,0.9172545671463013,853.2981109619141,499.16690826416016,-0.033786945044994354,0.9048486948013306,809.7959899902344,469.68857288360596,0.04984787851572037,0.9081577658653259,831.4479827880859,523.8666200637817,-0.07786522805690765,0.9189921021461487,768.2438659667969,479.71024990081787,0.011182039976119995,0.8699589967727661
438.759864100,438.743656100,1280,720,854.7797393798828,322.1706819534302,-0.3480040431022644,0.9998706579208374,861.4498901367188,316.92737102508545,-0.35311704874038696,0.9996929168701172,864.3199157714844,317.7278709411621,-0.35307955741882324,0.9996481537818909,867.6853942871094,318.4987807273865,-0.35318538546562195,0.9996611475944519,856.3734436035156,313.60851287841797,-0.34070539474487305,0.9996041655540466,855.518798828125,312.13005781173706,-0.3407643437385559,0.9995234608650208,854.7173309326172,310.610511302948,-0.3407997786998749,0.999552845954895,880.1930236816406,318.0019497871399,-0.3232702612876892,0.999688982963562,859.3070220947266,308.3031892776489,-0.26740843057632446,0.9994544386863708,859.9941253662109,327.75280952453613,-0.33196261525154114,0.9999060034751892,854.0218353271484,324.67532873153687,-0.3157271444797516,0.9997968077659607,905.7969665527344,349.62472200393677,-0.29851073026657104,0.9999824166297913,847.177734375,313.4651756286621,-0.1766277700662613,0.9999518990516663,885.3909301757812,414.45055961608887,-0.33239275217056274,0.9959235191345215,825.0028228759766,362.3615026473999,-0.16429869830608368,0.9207407832145691,820.58837890625,433.29880714416504,-0.3791799545288086,0.9922569990158081,802.3560333251953,402.91950702667236,-0.23242846131324768,0.9317886233329773,806.7156982421875,438.08558464050293,-0.41425853967666626,0.9875991940498352,795.2207946777344,416.0586404800415,-0.25046253204345703,0.9205132722854614,804.3682098388672,429.14395809173584,-0.41779646277427673,0.9878699779510498,797.3233795166016,415.4940462112427,-0.26856571435928345,0.9217066168785095,808.7367248535156,425.76647758483887,-0.381443053483963,0.9755814075469971,800.8210754394531,412.01494216918945,-0.2410944402217865,0.9036198854446411,898.2514190673828,413.5673189163208,-0.03503022715449333,0.9999294877052307,862.6148223876953,392.62617588043213,0.03508047014474869,0.9998748898506165,861.5622711181641,450.019268989563,-0.24802617728710175,0.9774633646011353,793.8124084472656,389.91371154785156,-0.11301451921463013,0.9272015690803528,851.2025451660156,495.30062198638916,-0.056460119783878326,0.9491015672683716,801.2027740478516,457.0583724975586,0.03621913120150566,0.9182152152061462,853.3498382568359,499.31758403778076,-0.03872310742735863,0.9068530201911926,809.8328399658203,469.7153091430664,0.049675118178129196,0.9090049862861633,831.2575531005859,524.3510055541992,-0.08233307301998138,0.9208377599716187,768.3226776123047,479.71595764160156,0.011077463626861572,0.8709109425544739
438.785078600,438.743656100,1280,720,854.7797393798828,322.1706819534302,-0.3480040431022644,0.9998706579208374,861.4498901367188,316.92737102508545,-0.35311704874038696,0.9996929168701172,864.3199157714844,317.7278709411621,-0.35307955741882324,0.9996481537818909,867.6853942871094,318.4987807273865,-0.35318538546562195,0.9996611475944519,856.3734436035156,313.60851287841797,-0.34070539474487305,0.9996041655540466,855.518798828125,312.13005781173706,-0.3407643437385559,0.9995234608650208,854.7173309326172,310.610511302948,-0.3407997786998749,0.999552845954895,880.1930236816406,318.0019497871399,-0.3232702612876892,0.999688982963562,859.3070220947266,308.3031892776489,-0.26740843057632446,0.9994544386863708,859.9941253662109,327.75280952453613,-0.33196261525154114,0.9999060034751892,854.0218353271484,324.67532873153687,-0.3157271444797516,0.9997968077659607,905.7969665527344,349.62472200393677,-0.29851073026657104,0.9999824166297913,847.177734375,313.4651756286621,-0.1766277700662613,0.9999518990516663,885.3909301757812,414.45055961608887,-0.33239275217056274,0.9959235191345215,825.0028228759766,362.3615026473999,-0.16429869830608368,0.9207407832145691,820.58837890625,433.29880714416504,-0.3791799545288086,0.9922569990158081,802.3560333251953,402.91950702667236,-0.23242846131324768,0.9317886233329773,806.7156982421875,438.08558464050293,-0.41425853967666626,0.9875991940498352,795.2207946777344,416.0586404800415,-0.25046253204345703,0.9205132722854614,804.3682098388672,429.14395809173584,-0.41779646277427673,0.9878699779510498,797.3233795166016,415.4940462112427,-0.26856571435928345,0.9217066168785095,808.7367248535156,425.76647758483887,-0.381443053483963,0.9755814075469971,800.8210754394531,412.01494216918945,-0.2410944402217865,0.9036198854446411,898.2514190673828,413.5673189163208,-0.03503022715449333,0.9999294877052307,862.6148223876953,392.62617588043213,0.03508047014474869,0.9998748898506165,861.5622711181641,450.019268989563,-0.24802617728710175,0.9774633646011353,793.8124084472656,389.91371154785156,-0.11301451921463013,0.9272015690803528,851.2025451660156,495.30062198638916,-0.056460119783878326,0.9491015672683716,801.2027740478516,457.0583724975586,0.03621913120150566,0.9182152152061462,853.3498382568359,499.31758403778076,-0.03872310742735863,0.9068530201911926,809.8328399658203,469.7153091430664,0.049675118178129196,0.9090049862861633,831.2575531005859,524.3510055541992,-0.08233307301998138,0.9208377599716187,768.3226776123047,479.71595764160156,0.011077463626861572,0.8709109425544739
438.801071400,438.759864100,1280,720,854.5017242431641,322.16010332107544,-0.3408133089542389,0.9998769760131836,861.1705017089844,316.8839406967163,-0.3463481366634369,0.9996994137763977,864.0003967285156,317.6737332344055,-0.3463093638420105,0.9996533393859863,867.2721862792969,318.44247579574585,-0.3464129567146301,0.9996646046638489,856.1600494384766,313.60323429107666,-0.3334715664386749,0.9996179938316345,855.3359222412109,312.13263273239136,-0.33352893590927124,0.9995438456535339,854.5606994628906,310.6158757209778,-0.33356523513793945,0.9995731711387634,880.0808715820312,317.996027469635,-0.3196372389793396,0.9996927380561829,859.3150329589844,308.3056354522705,-0.2614421546459198,0.9994834065437317,859.7592163085938,327.73791790008545,-0.32593217492103577,0.9999116063117981,853.8346862792969,324.67397689819336,-0.30908361077308655,0.9998133778572083,905.7936859130859,349.63030099868774,-0.2971435785293579,0.999982476234436,847.3921966552734,313.3940649032593,-0.1733401119709015,0.999955952167511,884.932861328125,414.62114810943604,-0.33129167556762695,0.9960946440696716,825.0279235839844,362.34935760498047,-0.16314329206943512,0.9225910902023315,820.5879211425781,433.30296993255615,-0.3769165277481079,0.9925713539123535,802.4378967285156,402.9240131378174,-0.23239238560199738,0.9340096712112427,806.7208099365234,438.03267002105713,-0.41222819685935974,0.9880508184432983,795.252685546875,416.05464935302734,-0.2507634460926056,0.9227737188339233,804.3844604492188,429.13803577423096,-0.41550078988075256,0.9883221983909607,797.4601745605469,415.4988956451416,-0.2686748802661896,0.9239413142204285,808.7557983398438,425.76476097106934,-0.37916141748428345,0.9761596918106079,801.0026550292969,412.02391147613525,-0.241010382771492,0.9060515761375427,898.2560729980469,413.73584747314453,-0.03525305911898613,0.9999295473098755,862.8492736816406,392.5890111923218,0.035305533558130264,0.999876856803894,860.9873962402344,449.8947286605835,-0.2464490383863449,0.9782902598381042,793.8172149658203,389.88813400268555,-0.11073348671197891,0.9277809858322144,851.1886596679688,495.31169414520264,-0.05555540323257446,0.9501903653144836,801.2071990966797,456.98266983032227,0.03655221313238144,0.9192076325416565,853.3541107177734,499.2946672439575,-0.03776959329843521,0.9083004593849182,809.8399353027344,469.68522548675537,0.049937911331653595,0.910158097743988,831.3169860839844,523.7545251846313,-0.08038793504238129,0.9216861128807068,768.3251190185547,479.6799087524414,0.012237862683832645,0.8715136051177979
438.826681800,438.759864100,1280,720,854.5017242431641,322.16010332107544,-0.3408133089542389,0.9998769760131836,861.1705017089844,316.8839406967163,-0.3463481366634369,0.9996994137763977,864.0003967285156,317.6737332344055,-0.3463093638420105,0.9996533393859863,867.2721862792969,318.44247579574585,-0.3464129567146301,0.9996646046638489,856.1600494384766,313.60323429107666,-0.3334715664386749,0.9996179938316345,855.3359222412109,312.13263273239136,-0.33352893590927124,0.9995438456535339,854.5606994628906,310.6158757209778,-0.33356523513793945,0.9995731711387634,880.0808715820312,317.996027469635,-0.3196372389793396,0.9996927380561829,859.3150329589844,308.3056354522705,-0.2614421546459198,0.9994834065437317,859.7592163085938,327.73791790008545,-0.32593217492103577,0.9999116063117981,853.8346862792969,324.67397689819336,-0.30908361077308655,0.9998133778572083,905.7936859130859,349.63030099868774,-0.2971435785293579,0.999982476234436,847.3921966552734,313.3940649032593,-0.1733401119709015,0.999955952167511,884.932861328125,414.62114810943604,-0.33129167556762695,0.9960946440696716,825.0279235839844,362.34935760498047,-0.16314329206943512,0.9225910902023315,820.5879211425781,433.30296993255615,-0.3769165277481079,0.9925713539123535,802.4378967285156,402.9240131378174,-0.23239238560199738,0.9340096712112427,806.7208099365234,438.03267002105713,-0.41222819685935974,0.9880508184432983,795.252685546875,416.05464935302734,-0.2507634460926056,0.9227737188339233,804.3844604492188,429.13803577423096,-0.41550078988075256,0.9883221983909607,797.4601745605469,415.4988956451416,-0.2686748802661896,0.9239413142204285,808.7557983398438,425.76476097106934,-0.37916141748428345,0.9761596918106079,801.0026550292969,412.02391147613525,-0.241010382771492,0.9060515761375427,898.2560729980469,413.73584747314453,-0.03525305911898613,0.9999295473098755,862.8492736816406,392.5890111923218,0.035305533558130264,0.999876856803894,860.9873962402344,449.8947286605835,-0.2464490383863449,0.9782902598381042,793.8172149658203,389.88813400268555,-0.11073348671197891,0.9277809858322144,851.1886596679688,495.31169414520264,-0.05555540323257446,0.9501903653144836,801.2071990966797,456.98266983032227,0.03655221313238144,0.9192076325416565,853.3541107177734,499.2946672439575,-0.03776959329843521,0.9083004593849182,809.8399353027344,469.68522548675537,0.049937911331653595,0.910158097743988,831.3169860839844,523.7545251846313,-0.08038793504238129,0.9216861128807068,768.3251190185547,479.6799087524414,0.012237862683832645,0.8715136051177979
438.842547200,438.826681800,1280,720,854.2739105224609,321.87145471572876,-0.3478725850582123,0.9998812675476074,861.0746002197266,316.563663482666,-0.35307714343070984,0.9997000694274902,863.9482116699219,317.39501953125,-0.35303962230682373,0.9996522665023804,867.2785949707031,318.21264266967773,-0.3531491458415985,0.9996613264083862,856.0359954833984,313.26308727264404,-0.34041574597358704,0.9996252655982971,855.2287292480469,311.8173551559448,-0.3404735326766968,0.9995566606521606,854.4718170166016,310.3071856498718,-0.3405117690563202,0.9995849132537842,880.0901794433594,317.9100251197815,-0.32396262884140015,0.9996907711029053,859.3386077880859,308.098783493042,-0.26677215099334717,0.9995031356811523,859.5863342285156,327.6269817352295,-0.3319907784461975,0.9999160170555115,853.5883331298828,324.51330184936523,-0.31545740365982056,0.9998275637626648,905.7601928710938,349.64757442474365,-0.299757182598114,0.9999822974205017,847.3023986816406,313.4024119377136,-0.17725835740566254,0.9999593496322632,884.9423217773438,414.7899341583252,-0.3334830403327942,0.9962103962898254,825.037841796875,362.35047340393066,-0.16403134167194366,0.9235483407974243,820.56640625,433.35017681121826,-0.3789970278739929,0.9928097724914551,802.4278259277344,402.92362689971924,-0.23365023732185364,0.9352238774299622,806.7417907714844,438.0760145187378,-0.41422662138938904,0.9884093999862671,795.2609252929688,416.0379123687744,-0.2521470785140991,0.924104630947113,804.4123840332031,429.24858570098877,-0.41751018166542053,0.9886764287948608,797.4677276611328,415.4339647293091,-0.2699763774871826,0.9252428412437439,808.7687683105469,425.83282470703125,-0.3812072277069092,0.9765480756759644,800.9980773925781,411.9056797027588,-0.24223247170448303,0.9072850346565247,898.2299041748047,413.74550342559814,-0.03522484377026558,0.9999299645423889,862.7445983886719,392.44279861450195,0.0352768711745739,0.9998779892921448,861.0397338867188,449.4591808319092,-0.24722519516944885,0.9788197875022888,793.5645294189453,389.81054306030273,-0.11226274818181992,0.9283673167228699,851.1721038818359,495.45799255371094,-0.05537639930844307,0.9508213996887207,801.2196350097656,456.9877767562866,0.03653847426176071,0.919953465461731,853.3797454833984,499.29638385772705,-0.037217434495687485,0.9090532064437866,809.8448181152344,469.65428352355957,0.04995559900999069,0.9108979105949402,831.4222717285156,524.0499114990234,-0.07942139357328415,0.9219335913658142,768.3339691162109,479.68008041381836,0.012044085189700127,0.8718127012252808
438.859448400,438.826681800,1280,720,854.2739105224609,321.87145471572876,-0.3478725850582123,0.9998812675476074,861.0746002197266,316.563663482666,-0.35307714343070984,0.9997000694274902,863.9482116699219,317.39501953125,-0.35303962230682373,0.9996522665023804,867.2785949707031,318.21264266967773,-0.3531491458415985,0.9996613264083862,856.0359954833984,313.26308727264404,-0.34041574597358704,0.9996252655982971,855.2287292480469,311.8173551559448,-0.3404735326766968,0.9995566606521606,854.4718170166016,310.3071856498718,-0.3405117690563202,0.9995849132537842,880.0901794433594,317.9100251197815,-0.32396262884140015,0.9996907711029053,859.3386077880859,308.098783493042,-0.26677215099334717,0.9995031356811523,859.5863342285156,327.6269817352295,-0.3319907784461975,0.9999160170555115,853.5883331298828,324.51330184936523,-0.31545740365982056,0.9998275637626648,905.7601928710938,349.64757442474365,-0.299757182598114,0.9999822974205017,847.3023986816406,313.4024119377136,-0.17725835740566254,0.9999593496322632,884.9423217773438,414.7899341583252,-0.3334830403327942,0.9962103962898254,825.037841796875,362.35047340393066,-0.16403134167194366,0.9235483407974243,820.56640625,433.35017681121826,-0.3789970278739929,0.9928097724914551,802.4278259277344,402.92362689971924,-0.23365023732185364,0.9352238774299622,806.7417907714844,438.0760145187378,-0.41422662138938904,0.9884093999862671,795.2609252929688,416.0379123687744,-0.2521470785140991,0.924104630947113,804.4123840332031,429.24858570098877,-0.41751018166542053,0.9886764287948608,797.4677276611328,415.4339647293091,-0.2699763774871826,0.9252428412437439,808.7687683105469,425.83282470703125,-0.3812072277069092,0.9765480756759644,800.9980773925781,411.9056797027588,-0.24223247170448303,0.9072850346565247,898.2299041748047,413.74550342559814,-0.03522484377026558,0.9999299645423889,862.7445983886719,392.44279861450195,0.0352768711745739,0.9998779892921448,861.0397338867188,449.4591808319092,-0.24722519516944885,0.9788197875022888,793.5645294189453,389.81054306030273,-0.11226274818181992,0.9283673167228699,851.1721038818359,495.45799255371094,-0.05537639930844307,0.9508213996887207,801.2196350097656,456.9877767562866,0.03653847426176071,0.919953465461731,853.3797454833984,499.29638385772705,-0.037217434495687485,0.9090532064437866,809.8448181152344,469.65428352355957,0.04995559900999069,0.9108979105949402,831.4222717285156,524.0499114990234,-0.07942139357328415,0.9219335913658142,768.3339691162109,479.68008041381836,0.012044085189700127,0.8718127012252808
438.885876400,438.859448400,1280,720,854.3350219726562,321.89722537994385,-0.3419610857963562,0.9998875856399536,861.1011505126953,316.57546520233154,-0.34714043140411377,0.9997097849845886,863.9786529541016,317.40772247314453,-0.3471011221408844,0.999661922454834,867.3409271240234,318.23360681533813,-0.3472062945365906,0.9996699094772339,856.0790252685547,313.2831931114197,-0.3348116874694824,0.9996414184570312,855.2796936035156,311.83967113494873,-0.3348686397075653,0.9995779395103455,854.5335388183594,310.33806324005127,-0.3349037766456604,0.9996050596237183,880.1089477539062,317.9362893104553,-0.3188163638114929,0.99969881772995,859.393310546875,308.14438104629517,-0.26297175884246826,0.9995301961898804,859.6446228027344,327.6397919654846,-0.32641249895095825,0.9999212026596069,853.6664581298828,324.53641176223755,-0.3102989196777344,0.9998416304588318,905.7532501220703,349.6569514274597,-0.2966844141483307,0.9999825358390808,847.3294067382812,313.5186696052551,-0.1752016246318817,0.9999626278877258,884.8279571533203,414.90190029144287,-0.33094602823257446,0.9963310360908508,825.0569152832031,362.3260545730591,-0.1648404449224472,0.9242790341377258,820.4712677001953,433.35442543029785,-0.3753586411476135,0.9930456280708313,802.4497222900391,402.87938117980957,-0.2343222200870514,0.9362450838088989,806.7283630371094,438.0572175979614,-0.41014108061790466,0.9887518882751465,795.2854156494141,415.9622097015381,-0.2528626322746277,0.9251458644866943,804.4171142578125,429.27197456359863,-0.41321539878845215,0.9890239238739014,797.4832153320312,415.4255533218384,-0.2704848647117615,0.9262688755989075,808.7733459472656,425.8491325378418,-0.37747058272361755,0.9769819378852844,801.0182952880859,411.89713954925537,-0.2428601086139679,0.9082972407341003,898.2331848144531,413.80785942077637,-0.035206131637096405,0.9999315142631531,862.7448272705078,392.5526189804077,0.0352560319006443,0.9998818039894104,860.8435821533203,449.40703868865967,-0.24674692749977112,0.9794899821281433,793.7202453613281,389.7687005996704,-0.1122969388961792,0.9289016127586365,851.9584655761719,493.85918140411377,-0.054061878472566605,0.9516520500183105,801.2273406982422,456.99262619018555,0.03653388470411301,0.9211203455924988,853.7995910644531,498.95567893981934,-0.03576139360666275,0.9096443057060242,809.8554992675781,469.65428352355957,0.049956947565078735,0.9117386341094971,832.0733642578125,523.2182550430298,-0.07571432739496231,0.9225184917449951,768.3363342285156,479.6821403503418,0.012504154816269875,0.8726710081100464
